customer_id,time,interaction,conversion,conversion_value,channel
A000480,2018-07-17T12:46:22Z,impression,0,0,Paid Search
A000480,2018-07-20T11:10:47Z,impression,0,0,Facebook
A000481,2018-07-12T22:48:01Z,conversion,1,5,Online Video
A000481,2018-07-25T08:46:03Z,impression,0,0,Online Display
A000481,2018-07-20T20:34:20Z,impression,0,0,Online Display
A000481,2018-07-25T09:49:53Z,impression,0,0,Facebook
A000481,2018-07-17T15:45:44Z,impression,0,0,Instagram
A000481,2018-07-31T12:08:35Z,impression,0,0,Facebook
A000481,2018-07-17T23:28:40Z,impression,0,0,Facebook
A000482,2018-07-12T11:09:42Z,impression,0,0,Paid Search
A000482,2018-07-24T18:32:19Z,impression,0,0,Facebook
A000482,2018-07-01T21:25:47Z,impression,0,0,Instagram
A000483,2018-07-13T12:42:27Z,impression,0,0,Facebook
A000483,2018-07-18T12:06:18Z,impression,0,0,Online Display
A000483,2018-07-28T10:37:27Z,impression,0,0,Paid Search
A000483,2018-07-04T17:14:52Z,impression,0,0,Online Video
A000483,2018-07-11T14:26:55Z,impression,0,0,Facebook
A000483,2018-07-23T13:25:36Z,impression,0,0,Facebook
A000484,2018-07-10T15:30:55Z,impression,0,0,Facebook
A000484,2018-07-22T13:24:37Z,impression,0,0,Online Video
A000484,2018-07-13T23:13:55Z,impression,0,0,Facebook
A000484,2018-07-13T13:51:33Z,impression,0,0,Instagram
A000485,2018-07-29T12:21:30Z,impression,0,0,Online Display
A000485,2018-07-22T05:52:36Z,impression,0,0,Instagram
A000485,2018-07-05T15:40:31Z,impression,0,0,Online Video
A000485,2018-07-12T20:40:42Z,impression,0,0,Online Video
A000485,2018-07-07T15:06:31Z,impression,0,0,Instagram
A000485,2018-07-10T11:24:56Z,impression,0,0,Facebook
A000485,2018-07-24T10:28:56Z,impression,0,0,Online Display
A000485,2018-07-11T16:25:15Z,impression,0,0,Facebook
A000486,2018-07-12T13:17:17Z,impression,0,0,Facebook
A000486,2018-07-20T14:52:41Z,impression,0,0,Facebook
A000486,2018-07-12T15:02:41Z,impression,0,0,Online Display
A000486,2018-07-13T08:14:25Z,impression,0,0,Facebook
A000486,2018-07-06T14:28:30Z,impression,0,0,Paid Search
A000486,2018-07-09T09:51:50Z,impression,0,0,Facebook
A000486,2018-07-09T14:13:57Z,conversion,1,8.5,Paid Search
A000486,2018-07-12T18:30:25Z,impression,0,0,Online Display
A000486,2018-07-03T15:57:52Z,impression,0,0,Online Video
A000486,2018-07-06T11:15:27Z,impression,0,0,Facebook
A000487,2018-07-26T12:08:01Z,impression,0,0,Instagram
A000487,2018-07-26T16:07:37Z,impression,0,0,Online Video
A000487,2018-07-25T11:16:58Z,impression,0,0,Facebook
A000487,2018-07-29T11:10:40Z,impression,0,0,Paid Search
A000487,2018-07-02T14:34:10Z,impression,0,0,Facebook
A000487,2018-07-15T14:56:43Z,impression,0,0,Paid Search
A000487,2018-07-24T20:51:31Z,impression,0,0,Instagram
A000487,2018-07-14T20:29:40Z,impression,0,0,Online Video
A000487,2018-07-27T12:36:21Z,impression,0,0,Paid Search
A000488,2018-07-06T22:57:58Z,impression,0,0,Online Display
A000488,2018-07-28T16:33:52Z,impression,0,0,Facebook
A000488,2018-07-21T16:57:19Z,impression,0,0,Paid Search
A000488,2018-07-24T22:02:39Z,impression,0,0,Online Display
A000488,2018-07-17T11:10:21Z,impression,0,0,Paid Search
A000489,2018-07-22T09:38:17Z,impression,0,0,Facebook
A000489,2018-07-18T13:09:43Z,impression,0,0,Paid Search
A000489,2018-07-12T02:59:01Z,impression,0,0,Online Display
A000489,2018-07-12T14:41:54Z,impression,0,0,Paid Search
A000489,2018-07-12T11:45:28Z,impression,0,0,Instagram
A000489,2018-07-24T12:45:38Z,impression,0,0,Instagram
A000489,2018-07-16T09:20:08Z,conversion,1,7.5,Facebook
A000489,2018-07-07T09:30:17Z,conversion,1,8,Facebook
A000489,2018-07-16T09:30:17Z,impression,0,0,Facebook
A000490,2018-07-27T07:47:36Z,impression,0,0,Paid Search
A000490,2018-07-08T14:14:22Z,impression,0,0,Paid Search
A000490,2018-07-04T08:10:05Z,impression,0,0,Online Video
A000490,2018-07-02T19:46:28Z,impression,0,0,Facebook
A000490,2018-07-03T08:44:30Z,impression,0,0,Paid Search
A000490,2018-07-11T11:46:11Z,impression,0,0,Paid Search
A000491,2018-07-27T14:56:36Z,impression,0,0,Online Display
A000491,2018-07-09T06:42:00Z,impression,0,0,Online Video
A000491,2018-07-07T11:09:35Z,impression,0,0,Online Display
A000491,2018-07-18T23:22:20Z,impression,0,0,Facebook
A000491,2018-07-24T15:01:04Z,impression,0,0,Instagram
A000491,2018-07-07T08:14:11Z,impression,0,0,Instagram
A000491,2018-07-05T11:01:11Z,impression,0,0,Paid Search
A000492,2018-07-02T13:59:49Z,impression,0,0,Online Display
A000492,2018-07-15T13:15:11Z,impression,0,0,Paid Search
A000492,2018-07-09T14:05:40Z,impression,0,0,Paid Search
A000492,2018-07-15T19:29:00Z,impression,0,0,Paid Search
A000492,2018-07-04T08:10:46Z,impression,0,0,Facebook
A000492,2018-07-10T09:12:04Z,impression,0,0,Instagram
A000493,2018-07-04T13:19:27Z,impression,0,0,Instagram
A000493,2018-07-04T13:20:23Z,impression,0,0,Facebook
A000493,2018-07-11T12:22:26Z,impression,0,0,Online Display
A000494,2018-07-08T12:56:53Z,impression,0,0,Paid Search
A000494,2018-07-10T22:04:24Z,impression,0,0,Instagram
A000494,2018-07-12T12:40:49Z,impression,0,0,Online Video
A000494,2018-07-19T13:16:53Z,impression,0,0,Online Display
A000494,2018-07-03T12:25:35Z,impression,0,0,Online Display
A000494,2018-07-29T16:00:55Z,impression,0,0,Facebook
A000494,2018-07-02T20:00:09Z,impression,0,0,Paid Search
A000494,2018-07-20T18:18:14Z,conversion,1,8,Facebook
A000494,2018-07-03T09:21:25Z,impression,0,0,Facebook
A000494,2018-07-04T10:48:29Z,impression,0,0,Online Display
A000494,2018-07-16T17:56:14Z,impression,0,0,Instagram
A000495,2018-07-30T12:54:48Z,impression,0,0,Instagram
A000495,2018-07-13T18:10:30Z,impression,0,0,Paid Search
A000495,2018-07-26T11:56:17Z,conversion,1,7,Paid Search
A000495,2018-07-19T19:05:35Z,impression,0,0,Online Video
A000495,2018-07-04T10:46:39Z,impression,0,0,Paid Search
A000495,2018-07-25T11:12:55Z,impression,0,0,Paid Search
A000495,2018-07-04T09:12:47Z,impression,0,0,Online Video
A000495,2018-07-20T18:54:52Z,impression,0,0,Paid Search
A000495,2018-07-11T23:52:18Z,impression,0,0,Facebook
A000495,2018-07-05T15:13:21Z,impression,0,0,Facebook
A000495,2018-07-27T22:29:18Z,impression,0,0,Facebook
A000496,2018-07-23T13:53:23Z,impression,0,0,Paid Search
A000496,2018-07-29T18:20:26Z,impression,0,0,Online Video
A000496,2018-07-12T15:23:28Z,impression,0,0,Paid Search
A000497,2018-07-29T18:06:11Z,impression,0,0,Facebook
A000497,2018-07-25T11:11:47Z,impression,0,0,Online Video
A000497,2018-07-24T11:12:41Z,impression,0,0,Instagram
A000497,2018-07-11T21:47:04Z,impression,0,0,Online Video
A000497,2018-07-04T14:38:00Z,impression,0,0,Paid Search
A000497,2018-07-09T14:57:05Z,impression,0,0,Online Display
A000497,2018-07-26T12:42:51Z,impression,0,0,Facebook
A000497,2018-07-10T16:56:30Z,impression,0,0,Online Video
A000497,2018-07-18T17:06:40Z,impression,0,0,Paid Search
A000498,2018-07-11T11:51:10Z,impression,0,0,Paid Search
A000498,2018-07-18T13:05:12Z,impression,0,0,Online Display
A000498,2018-07-07T09:59:44Z,impression,0,0,Instagram
A000498,2018-07-09T20:07:44Z,impression,0,0,Instagram
A000499,2018-07-25T13:51:02Z,impression,0,0,Online Display
A000499,2018-07-15T12:03:15Z,impression,0,0,Facebook
A000499,2018-07-27T11:19:22Z,impression,0,0,Facebook
A000499,2018-07-19T13:59:58Z,impression,0,0,Online Display
A000499,2018-07-19T04:24:49Z,impression,0,0,Paid Search
A000499,2018-07-13T14:19:32Z,impression,0,0,Paid Search
A000499,2018-07-29T08:23:38Z,impression,0,0,Paid Search
A000500,2018-07-01T22:37:35Z,impression,0,0,Facebook
A000500,2018-07-14T17:23:53Z,impression,0,0,Facebook
A000500,2018-07-28T10:10:30Z,impression,0,0,Paid Search
A000500,2018-07-04T11:41:22Z,impression,0,0,Paid Search
A000500,2018-07-27T10:45:19Z,impression,0,0,Paid Search
A000500,2018-07-25T15:55:16Z,impression,0,0,Online Video
A000500,2018-07-14T23:33:48Z,impression,0,0,Paid Search
A000500,2018-07-01T16:02:27Z,impression,0,0,Facebook
A000500,2018-07-11T11:48:14Z,impression,0,0,Instagram
A000500,2018-07-09T14:22:35Z,impression,0,0,Facebook
A000501,2018-07-25T12:47:53Z,impression,0,0,Facebook
A000501,2018-07-17T19:46:32Z,impression,0,0,Paid Search
A000501,2018-07-10T12:41:54Z,impression,0,0,Online Video
A000501,2018-07-03T07:22:23Z,impression,0,0,Online Display
A000501,2018-07-05T10:34:30Z,conversion,1,6.5,Instagram
A000501,2018-07-12T12:36:50Z,impression,0,0,Paid Search
A000501,2018-07-11T00:10:26Z,impression,0,0,Facebook
A000501,2018-07-01T20:46:48Z,impression,0,0,Facebook
A000501,2018-07-02T16:18:50Z,impression,0,0,Paid Search
A000501,2018-07-10T11:18:32Z,impression,0,0,Facebook
A000502,2018-07-15T16:32:10Z,impression,0,0,Online Video
A000502,2018-07-21T11:27:36Z,impression,0,0,Paid Search
A000502,2018-07-28T12:04:36Z,impression,0,0,Instagram
A000502,2018-07-11T13:52:25Z,impression,0,0,Paid Search
A000502,2018-07-08T12:54:14Z,impression,0,0,Paid Search
A000502,2018-07-17T10:29:09Z,impression,0,0,Facebook
A000502,2018-07-29T21:53:07Z,impression,0,0,Facebook
A000502,2018-07-27T09:06:26Z,impression,0,0,Online Display
A000502,2018-07-21T20:19:50Z,impression,0,0,Paid Search
A000502,2018-07-12T22:20:43Z,impression,0,0,Paid Search
A000502,2018-07-14T21:47:33Z,impression,0,0,Facebook
A000502,2018-07-10T08:24:13Z,impression,0,0,Facebook
A000503,2018-07-01T13:43:38Z,impression,0,0,Facebook
A000503,2018-07-15T11:18:28Z,impression,0,0,Paid Search
A000503,2018-07-23T11:14:01Z,impression,0,0,Instagram
A000503,2018-07-26T15:24:47Z,impression,0,0,Facebook
A000503,2018-07-16T07:44:50Z,impression,0,0,Facebook
A000504,2018-07-29T20:12:39Z,impression,0,0,Facebook
A000504,2018-07-02T09:59:22Z,impression,0,0,Paid Search
A000504,2018-07-23T23:13:23Z,impression,0,0,Online Video
A000504,2018-07-01T21:03:20Z,impression,0,0,Facebook
A000504,2018-07-18T09:45:59Z,impression,0,0,Online Display
A000504,2018-07-27T12:02:55Z,impression,0,0,Paid Search
A000504,2018-07-14T10:52:40Z,impression,0,0,Paid Search
A000504,2018-07-15T17:13:52Z,impression,0,0,Online Display
A000504,2018-07-21T08:56:51Z,impression,0,0,Online Video
A000504,2018-07-29T19:56:22Z,impression,0,0,Facebook
A000505,2018-07-17T07:38:32Z,impression,0,0,Facebook
A000505,2018-07-22T10:11:46Z,impression,0,0,Facebook
A000505,2018-07-13T20:53:43Z,impression,0,0,Online Video
A000505,2018-07-10T11:51:48Z,impression,0,0,Paid Search
A000505,2018-07-03T11:56:46Z,impression,0,0,Online Display
A000505,2018-07-18T10:47:51Z,impression,0,0,Paid Search
A000505,2018-07-28T09:17:28Z,impression,0,0,Online Display
A000505,2018-07-22T17:50:06Z,impression,0,0,Facebook
A000505,2018-07-10T14:48:34Z,impression,0,0,Online Video
A000505,2018-07-25T14:40:11Z,impression,0,0,Facebook
A000506,2018-07-11T10:53:20Z,impression,0,0,Paid Search
A000506,2018-07-26T17:00:42Z,impression,0,0,Online Display
A000506,2018-07-15T17:31:45Z,impression,0,0,Online Display
A000506,2018-07-30T09:28:57Z,impression,0,0,Paid Search
A000506,2018-07-04T08:58:20Z,impression,0,0,Online Display
A000506,2018-07-21T22:27:16Z,impression,0,0,Online Video
A000507,2018-07-03T17:40:19Z,impression,0,0,Instagram
A000507,2018-07-12T14:37:31Z,impression,0,0,Online Video
A000507,2018-07-13T10:54:52Z,conversion,1,6,Instagram
A000507,2018-07-03T15:45:58Z,impression,0,0,Online Video
A000507,2018-07-27T12:28:19Z,impression,0,0,Paid Search
A000507,2018-07-29T21:35:58Z,impression,0,0,Facebook
A000507,2018-07-01T20:15:35Z,impression,0,0,Facebook
A000508,2018-07-07T23:22:27Z,impression,0,0,Online Video
A000508,2018-07-06T08:34:02Z,impression,0,0,Facebook
A000508,2018-07-07T17:11:42Z,impression,0,0,Paid Search
A000508,2018-07-03T06:58:45Z,impression,0,0,Online Display
A000508,2018-07-08T15:39:14Z,impression,0,0,Online Video
A000509,2018-07-16T10:08:07Z,impression,0,0,Online Video
A000509,2018-07-14T21:47:28Z,impression,0,0,Facebook
A000509,2018-07-14T19:06:35Z,impression,0,0,Instagram
A000509,2018-07-15T14:47:23Z,impression,0,0,Online Display
A000509,2018-07-11T10:37:15Z,impression,0,0,Paid Search
A000510,2018-07-14T22:08:29Z,impression,0,0,Facebook
A000510,2018-07-08T18:47:52Z,impression,0,0,Paid Search
A000510,2018-07-15T13:10:03Z,impression,0,0,Paid Search
A000510,2018-07-23T16:56:22Z,impression,0,0,Facebook
A000510,2018-07-13T18:53:44Z,impression,0,0,Facebook
A000510,2018-07-06T20:49:49Z,impression,0,0,Online Display
A000511,2018-07-21T14:41:46Z,impression,0,0,Paid Search
A000511,2018-07-19T15:11:16Z,impression,0,0,Paid Search
A000511,2018-07-24T15:39:13Z,impression,0,0,Facebook
A000511,2018-07-19T21:14:15Z,impression,0,0,Instagram
A000511,2018-07-17T17:52:52Z,impression,0,0,Facebook
A000511,2018-07-27T07:38:14Z,impression,0,0,Facebook
A000511,2018-07-23T16:53:58Z,impression,0,0,Online Display
A000511,2018-07-02T10:05:55Z,impression,0,0,Paid Search
A000511,2018-07-12T20:47:53Z,impression,0,0,Facebook
A000511,2018-07-19T21:45:41Z,impression,0,0,Online Video
A000511,2018-07-05T09:18:56Z,impression,0,0,Paid Search
A000511,2018-07-25T23:43:10Z,impression,0,0,Instagram
A000511,2018-07-02T18:52:27Z,impression,0,0,Online Video
A000512,2018-07-21T17:43:34Z,impression,0,0,Instagram
A000512,2018-07-04T11:54:12Z,impression,0,0,Facebook
A000512,2018-07-03T07:49:51Z,impression,0,0,Online Display
A000512,2018-07-16T14:13:50Z,impression,0,0,Paid Search
A000512,2018-07-13T09:50:10Z,impression,0,0,Facebook
A000512,2018-07-14T12:38:40Z,impression,0,0,Facebook
A000512,2018-07-15T12:23:28Z,impression,0,0,Facebook
A000512,2018-07-04T11:19:05Z,impression,0,0,Paid Search
A000513,2018-07-24T08:38:47Z,impression,0,0,Facebook
A000513,2018-07-27T10:04:26Z,impression,0,0,Facebook
A000513,2018-07-08T12:46:09Z,impression,0,0,Paid Search
A000513,2018-07-10T10:48:16Z,impression,0,0,Instagram
A000513,2018-07-07T17:58:51Z,impression,0,0,Paid Search
A000513,2018-07-25T10:14:55Z,impression,0,0,Facebook
A000513,2018-07-03T11:57:17Z,impression,0,0,Paid Search
A000513,2018-07-17T23:47:38Z,impression,0,0,Facebook
A000513,2018-07-12T15:32:33Z,impression,0,0,Paid Search
A000514,2018-07-12T17:17:00Z,impression,0,0,Paid Search
A000514,2018-07-01T18:08:33Z,impression,0,0,Online Display
A000514,2018-07-13T15:08:31Z,impression,0,0,Paid Search
A000514,2018-07-10T16:02:04Z,impression,0,0,Facebook
A000514,2018-07-28T14:51:14Z,impression,0,0,Paid Search
A000514,2018-07-25T19:17:40Z,impression,0,0,Online Video
A000514,2018-07-14T16:28:16Z,impression,0,0,Instagram
A000514,2018-07-16T19:33:09Z,impression,0,0,Online Video
A000514,2018-07-08T12:42:41Z,impression,0,0,Paid Search
A000514,2018-07-29T23:01:40Z,impression,0,0,Online Display
A000514,2018-07-26T10:15:53Z,impression,0,0,Paid Search
A000514,2018-07-16T22:26:47Z,impression,0,0,Online Video
A000514,2018-07-21T18:05:26Z,impression,0,0,Online Video
A000514,2018-07-30T10:08:16Z,impression,0,0,Instagram
A000515,2018-07-07T09:34:06Z,impression,0,0,Online Display
A000515,2018-07-07T07:31:45Z,impression,0,0,Facebook
A000515,2018-07-20T21:18:26Z,impression,0,0,Online Video
A000515,2018-07-24T20:21:45Z,impression,0,0,Facebook
A000515,2018-07-12T16:32:51Z,impression,0,0,Paid Search
A000515,2018-07-06T16:49:23Z,impression,0,0,Paid Search
A000515,2018-07-18T22:02:00Z,impression,0,0,Online Video
A000515,2018-07-03T13:03:01Z,impression,0,0,Paid Search
A000515,2018-07-04T08:02:24Z,impression,0,0,Facebook
A000515,2018-07-03T15:55:36Z,impression,0,0,Facebook
A000516,2018-07-14T10:19:14Z,impression,0,0,Online Display
A000516,2018-07-09T07:16:39Z,impression,0,0,Facebook
A000516,2018-07-31T07:39:37Z,impression,0,0,Facebook
A000516,2018-07-22T09:01:53Z,impression,0,0,Facebook
A000516,2018-07-03T13:01:16Z,impression,0,0,Paid Search
A000516,2018-07-22T16:06:08Z,impression,0,0,Online Video
A000516,2018-07-18T09:32:53Z,impression,0,0,Paid Search
A000517,2018-07-07T14:44:32Z,impression,0,0,Online Display
A000517,2018-07-31T08:01:42Z,impression,0,0,Instagram
A000517,2018-07-03T17:04:37Z,impression,0,0,Paid Search
A000517,2018-07-25T12:06:19Z,impression,0,0,Online Display
A000517,2018-07-06T06:55:54Z,impression,0,0,Instagram
A000518,2018-07-25T12:23:28Z,impression,0,0,Online Video
A000518,2018-07-21T22:51:29Z,impression,0,0,Online Video
A000518,2018-07-15T13:22:18Z,impression,0,0,Instagram
A000518,2018-07-23T21:53:18Z,impression,0,0,Instagram
A000518,2018-07-20T18:29:43Z,impression,0,0,Online Video
A000518,2018-07-26T16:31:47Z,impression,0,0,Facebook
A000518,2018-07-20T20:30:12Z,impression,0,0,Instagram
A000518,2018-07-22T12:10:17Z,impression,0,0,Paid Search
A000518,2018-07-18T15:27:06Z,impression,0,0,Instagram
A000518,2018-07-30T08:26:33Z,impression,0,0,Instagram
A000519,2018-07-26T11:47:15Z,impression,0,0,Paid Search
A000519,2018-07-28T02:28:46Z,impression,0,0,Online Display
A000519,2018-07-13T18:20:29Z,impression,0,0,Online Display
A000519,2018-07-02T22:26:04Z,impression,0,0,Paid Search
A000519,2018-07-16T10:44:45Z,impression,0,0,Facebook
A000519,2018-07-28T11:04:29Z,impression,0,0,Paid Search
A000519,2018-07-25T20:02:45Z,conversion,1,4.5,Online Display
A000519,2018-07-08T15:14:37Z,impression,0,0,Online Video
A000519,2018-07-18T09:42:51Z,impression,0,0,Facebook
A000519,2018-07-24T00:34:43Z,impression,0,0,Online Video
A000519,2018-07-11T19:58:28Z,impression,0,0,Facebook
A000519,2018-07-01T19:04:08Z,impression,0,0,Online Display
A000520,2018-07-27T12:18:34Z,impression,0,0,Paid Search
A000520,2018-07-30T14:05:59Z,impression,0,0,Paid Search
A000520,2018-07-14T22:39:35Z,impression,0,0,Online Video
A000520,2018-07-28T12:32:57Z,impression,0,0,Online Display
A000520,2018-07-14T15:21:46Z,conversion,1,8.5,Facebook
A000520,2018-07-25T02:10:31Z,impression,0,0,Paid Search
A000521,2018-07-23T15:13:19Z,impression,0,0,Online Video
A000521,2018-07-17T21:38:29Z,impression,0,0,Instagram
A000521,2018-07-15T22:47:44Z,impression,0,0,Instagram
A000521,2018-07-15T20:44:03Z,conversion,1,7,Online Video
A000521,2018-07-25T08:44:11Z,impression,0,0,Paid Search
A000521,2018-07-02T15:28:07Z,impression,0,0,Facebook
A000521,2018-07-23T15:03:43Z,impression,0,0,Instagram
A000521,2018-07-15T12:31:44Z,impression,0,0,Instagram
A000521,2018-07-30T08:29:23Z,conversion,1,7,Paid Search
A000521,2018-07-27T18:25:16Z,impression,0,0,Facebook
A000522,2018-07-21T19:29:39Z,impression,0,0,Facebook
A000522,2018-07-17T05:18:59Z,impression,0,0,Instagram
A000522,2018-07-19T07:33:23Z,impression,0,0,Online Video
A000522,2018-07-12T13:50:14Z,impression,0,0,Facebook
A000522,2018-07-17T11:36:20Z,impression,0,0,Instagram
A000522,2018-07-09T11:31:42Z,impression,0,0,Online Display
A000522,2018-07-28T02:10:31Z,impression,0,0,Instagram
A000522,2018-07-19T10:32:28Z,impression,0,0,Online Display
A000522,2018-07-18T12:17:13Z,impression,0,0,Paid Search
A000523,2018-07-08T10:06:07Z,impression,0,0,Facebook
A000523,2018-07-08T19:16:30Z,impression,0,0,Online Video
A000523,2018-07-22T21:49:24Z,impression,0,0,Facebook
A000523,2018-07-19T08:51:42Z,impression,0,0,Online Display
A000523,2018-07-21T19:12:08Z,impression,0,0,Online Video
A000524,2018-07-05T21:56:04Z,impression,0,0,Paid Search
A000524,2018-07-07T10:04:28Z,impression,0,0,Paid Search
A000524,2018-07-26T22:47:21Z,impression,0,0,Facebook
A000524,2018-07-04T10:12:42Z,impression,0,0,Online Display
A000525,2018-07-16T14:20:39Z,impression,0,0,Online Display
A000525,2018-07-08T07:47:07Z,impression,0,0,Online Video
A000525,2018-07-12T09:56:02Z,impression,0,0,Online Display
A000525,2018-07-09T10:48:13Z,impression,0,0,Facebook
A000525,2018-07-16T13:13:27Z,impression,0,0,Paid Search
A000525,2018-07-23T12:22:41Z,impression,0,0,Paid Search
A000525,2018-07-16T14:40:52Z,impression,0,0,Online Display
A000525,2018-07-30T15:06:03Z,impression,0,0,Facebook
A000525,2018-07-12T10:21:29Z,impression,0,0,Online Display
A000525,2018-07-13T14:26:23Z,impression,0,0,Online Display
A000526,2018-07-25T00:30:04Z,impression,0,0,Online Display
A000526,2018-07-03T18:10:28Z,impression,0,0,Instagram
A000526,2018-07-21T10:45:04Z,impression,0,0,Online Video
A000526,2018-07-30T07:50:52Z,impression,0,0,Paid Search
A000526,2018-07-02T11:27:42Z,impression,0,0,Instagram
A000526,2018-07-09T14:38:08Z,impression,0,0,Facebook
A000527,2018-07-01T15:57:42Z,impression,0,0,Facebook
A000527,2018-07-02T11:13:45Z,impression,0,0,Online Video
A000527,2018-07-28T03:01:26Z,impression,0,0,Paid Search
A000527,2018-07-08T11:43:17Z,impression,0,0,Paid Search
A000527,2018-07-26T17:16:17Z,impression,0,0,Online Display
A000527,2018-07-11T20:50:52Z,impression,0,0,Paid Search
A000528,2018-07-12T06:30:25Z,impression,0,0,Facebook
A000528,2018-07-10T11:31:55Z,impression,0,0,Paid Search
A000528,2018-07-09T14:15:05Z,impression,0,0,Online Display
A000528,2018-07-14T15:21:36Z,impression,0,0,Paid Search
A000528,2018-07-23T17:04:52Z,impression,0,0,Online Video
A000528,2018-07-10T23:32:14Z,impression,0,0,Facebook
A000528,2018-07-04T10:29:32Z,impression,0,0,Paid Search
A000529,2018-07-15T00:59:49Z,impression,0,0,Online Display
A000529,2018-07-11T14:34:22Z,impression,0,0,Paid Search
A000529,2018-07-25T07:22:05Z,impression,0,0,Instagram
A000529,2018-07-12T08:24:31Z,impression,0,0,Facebook
A000529,2018-07-02T10:13:40Z,impression,0,0,Paid Search
A000529,2018-07-18T08:04:55Z,impression,0,0,Online Display
A000529,2018-07-21T16:58:03Z,impression,0,0,Paid Search
A000530,2018-07-20T18:38:01Z,impression,0,0,Online Display
A000530,2018-07-06T22:28:19Z,impression,0,0,Paid Search
A000530,2018-07-22T07:53:12Z,impression,0,0,Online Video
A000530,2018-07-19T11:57:59Z,impression,0,0,Facebook
A000530,2018-07-11T09:18:21Z,impression,0,0,Instagram
A000530,2018-07-29T23:14:37Z,impression,0,0,Facebook
A000530,2018-07-18T10:16:40Z,impression,0,0,Facebook
A000530,2018-07-11T19:14:37Z,impression,0,0,Instagram
A000530,2018-07-06T14:11:07Z,impression,0,0,Paid Search
A000530,2018-07-21T21:06:32Z,impression,0,0,Online Video
A000530,2018-07-15T18:39:12Z,conversion,1,6.5,Facebook
A000530,2018-07-08T20:10:58Z,impression,0,0,Facebook
A000531,2018-07-31T11:58:44Z,impression,0,0,Instagram
A000531,2018-07-02T06:35:02Z,impression,0,0,Online Video
A000531,2018-07-11T11:27:58Z,impression,0,0,Online Display
A000531,2018-07-31T07:19:48Z,impression,0,0,Facebook
A000531,2018-07-26T12:35:11Z,impression,0,0,Paid Search
A000531,2018-07-18T08:08:54Z,impression,0,0,Facebook
A000531,2018-07-21T19:36:13Z,impression,0,0,Online Video
A000531,2018-07-26T08:38:10Z,impression,0,0,Online Video
A000531,2018-07-11T10:54:30Z,impression,0,0,Paid Search
A000531,2018-07-20T08:43:00Z,impression,0,0,Facebook
A000532,2018-07-29T09:55:24Z,impression,0,0,Paid Search
A000532,2018-07-02T19:16:11Z,impression,0,0,Facebook
A000532,2018-07-28T09:32:54Z,impression,0,0,Online Display
A000532,2018-07-18T15:00:02Z,impression,0,0,Facebook
A000532,2018-07-25T12:31:50Z,impression,0,0,Paid Search
A000532,2018-07-09T10:34:11Z,conversion,1,7.5,Facebook
A000532,2018-07-23T00:54:36Z,impression,0,0,Instagram
A000532,2018-07-29T17:49:33Z,impression,0,0,Facebook
A000532,2018-07-13T18:20:17Z,impression,0,0,Online Display
A000532,2018-07-29T21:39:36Z,impression,0,0,Online Video
A000532,2018-07-08T21:09:25Z,conversion,1,6.5,Facebook
A000533,2018-07-19T13:38:50Z,impression,0,0,Online Display
A000533,2018-07-23T12:15:08Z,impression,0,0,Paid Search
A000533,2018-07-04T13:18:33Z,impression,0,0,Instagram
A000533,2018-07-12T11:46:51Z,impression,0,0,Facebook
A000533,2018-07-10T09:41:59Z,impression,0,0,Online Video
A000533,2018-07-13T13:32:53Z,impression,0,0,Facebook
A000533,2018-07-12T14:59:29Z,impression,0,0,Paid Search
A000534,2018-07-25T20:27:40Z,impression,0,0,Online Video
A000534,2018-07-18T12:05:44Z,impression,0,0,Instagram
A000534,2018-07-24T14:31:45Z,impression,0,0,Instagram
A000534,2018-07-25T08:03:49Z,impression,0,0,Instagram
A000534,2018-07-16T09:48:52Z,impression,0,0,Online Display
A000535,2018-07-22T12:46:48Z,impression,0,0,Paid Search
A000535,2018-07-01T19:55:38Z,impression,0,0,Online Display
A000535,2018-07-24T15:03:58Z,impression,0,0,Online Video
A000535,2018-07-30T09:49:01Z,impression,0,0,Facebook
A000535,2018-07-22T09:38:49Z,impression,0,0,Online Video
A000535,2018-07-04T07:11:06Z,impression,0,0,Online Display
A000535,2018-07-28T14:21:48Z,impression,0,0,Facebook
A000535,2018-07-04T16:33:32Z,impression,0,0,Paid Search
A000535,2018-07-14T18:24:55Z,impression,0,0,Instagram
A000535,2018-07-11T05:12:33Z,impression,0,0,Online Video
A000536,2018-07-08T12:45:34Z,impression,0,0,Online Video
A000536,2018-07-17T10:42:40Z,impression,0,0,Paid Search
A000536,2018-07-18T08:37:20Z,impression,0,0,Online Display
A000536,2018-07-14T08:05:14Z,impression,0,0,Paid Search
A000536,2018-07-15T08:36:29Z,impression,0,0,Facebook
A000536,2018-07-25T21:29:29Z,impression,0,0,Online Video
A000536,2018-07-16T08:50:40Z,impression,0,0,Online Display
A000536,2018-07-02T18:30:20Z,impression,0,0,Instagram
A000537,2018-07-15T12:28:17Z,impression,0,0,Paid Search
A000537,2018-07-14T19:11:17Z,impression,0,0,Online Video
A000537,2018-07-15T22:11:18Z,conversion,1,7,Facebook
A000537,2018-07-09T21:32:10Z,impression,0,0,Online Video
A000537,2018-07-20T22:32:35Z,impression,0,0,Online Display
A000537,2018-07-08T12:42:58Z,impression,0,0,Paid Search
A000538,2018-07-04T19:14:01Z,impression,0,0,Paid Search
A000538,2018-07-24T23:59:44Z,impression,0,0,Online Video
